File_ID,Department,File_Type,Size_GB,Last_Access_Date,Storage_Tier,Monthly_Cost_USD
F02063,HR,Document,8.43,2024-12-08,S3 IA,0.1054
F02064,Finance,Other,1.33,2024-12-10,Glacier,0.0053
F02065,HR,Other,1.12,2024-01-14,S3 IA,0.014
F02066,Engineering,Backup,6.28,2025-03-14,S3 IA,0.0785
F02067,HR,Other,1.89,2024-10-28,S3 Standard,0.0435
F02068,Engineering,Media,1.83,2025-03-22,S3 Standard,0.0421
F02069,Engineering,Backup,0.83,2024-08-09,S3 Standard,0.0191
F02070,Marketing,Log,1.53,2024-08-31,S3 IA,0.0191
F02071,Sales,Media,2.79,2024-06-10,S3 Standard,0.0642
F02072,Engineering,Media,6.6,2024-09-10,S3 IA,0.0825
F02073,Marketing,Media,2.05,2024-02-28,S3 Standard,0.0471
F02074,Sales,Log,1.99,2025-03-30,S3 Standard,0.0458
F02075,Engineering,Document,1.68,2024-10-11,S3 Standard,0.0386
F02076,Engineering,Other,3.25,2024-01-20,S3 Standard,0.0747
F02077,HR,Backup,1.0,2024-06-06,S3 Standard,0.023
F02078,HR,Document,3.32,2025-03-28,S3 IA,0.0415
F02079,Sales,Backup,6.09,2025-07-24,S3 IA,0.0761
F02080,Engineering,Other,0.15,2025-07-27,S3 Standard,0.0034
F02081,Finance,Log,0.05,2024-06-27,S3 IA,0.0006
F02082,HR,Media,0.39,2024-04-24,S3 Standard,0.009
F02083,Sales,Media,3.84,2025-01-20,Glacier,0.0154
F02084,Engineering,Log,9.64,2024-10-10,S3 Standard,0.2217
F02085,Engineering,Document,0.02,2025-02-16,S3 IA,0.0003
F02086,Finance,Document,13.8,2024-01-19,S3 Standard,0.3174
F02087,Sales,Backup,0.56,2023-11-27,S3 Standard,0.0129
F02088,Engineering,Log,9.23,2024-10-23,S3 Standard,0.2123
F02089,HR,Document,3.3,2024-07-09,S3 Standard,0.0759
F02090,Finance,Log,5.38,2024-11-28,S3 Standard,0.1237
F02091,Sales,Other,3.57,2025-06-13,S3 Standard,0.0821
F02092,Finance,Media,3.24,2024-10-17,Glacier,0.013
F02093,HR,Media,9.01,2023-12-12,S3 IA,0.1126
F02094,Sales,Media,7.05,2025-07-10,S3 IA,0.0881
F02095,Finance,Log,3.3,2024-07-21,S3 IA,0.0413
F02096,Marketing,Log,0.59,2025-05-08,Glacier,0.0024
F02097,HR,Backup,0.61,2024-05-21,S3 Standard,0.014
F02098,HR,Media,8.09,2025-05-22,S3 Standard,0.1861
F02099,HR,Backup,3.77,2024-08-22,S3 IA,0.0471
F02100,Marketing,Media,3.28,2024-05-29,S3 IA,0.041
F02101,Marketing,Backup,5.71,2025-03-21,S3 Standard,0.1313
F02102,Engineering,Backup,9.79,2024-04-18,S3 Standard,0.2252
F02103,Finance,Other,4.96,2024-05-21,S3 Standard,0.1141
F02104,Engineering,Backup,7.2,2024-08-16,Glacier,0.0288
F02105,Finance,Log,7.25,2025-06-06,S3 Standard,0.1668
F02106,Marketing,Backup,2.2,2024-03-14,Glacier,0.0088
F02107,Marketing,Media,1.6,2025-05-22,Glacier,0.0064
F02108,Engineering,Backup,8.08,2023-09-26,S3 IA,0.101
F02109,Sales,Document,2.37,2024-12-13,S3 Standard,0.0545
F02110,Engineering,Media,11.68,2024-06-17,S3 Standard,0.2686
F02111,Finance,Document,0.36,2025-01-28,S3 Standard,0.0083
F02112,Engineering,Media,0.3,2025-02-27,S3 Standard,0.0069
F02113,HR,Log,13.09,2025-02-05,S3 IA,0.1636
F02114,Finance,Log,5.23,2025-03-27,S3 Standard,0.1203
F02115,Finance,Log,2.39,2025-06-17,S3 Standard,0.055
F02116,Sales,Document,7.03,2024-01-25,S3 Standard,0.1617
F02117,Marketing,Other,5.58,2023-11-13,Glacier,0.0223
F02118,Finance,Media,3.79,2025-08-06,S3 Standard,0.0872
F02119,Marketing,Log,0.52,2023-12-23,Glacier,0.0021
F02120,Engineering,Media,8.36,2025-01-23,S3 Standard,0.1923
F02121,HR,Document,10.05,2024-06-03,S3 Standard,0.2312
F02122,Sales,Other,0.94,2024-05-25,S3 Standard,0.0216
F02123,Marketing,Document,9.5,2024-08-31,S3 Standard,0.2185
F02124,Finance,Media,10.51,2024-09-13,S3 IA,0.1314
F02125,Marketing,Other,3.99,2025-06-16,S3 Standard,0.0918
F02126,Finance,Other,5.34,2023-12-01,S3 Standard,0.1228
F02127,Marketing,Document,2.41,2023-10-31,S3 IA,0.0301
F02128,Finance,Log,1.65,2024-05-13,S3 IA,0.0206
F02129,Engineering,Media,6.4,2024-12-09,S3 IA,0.08
F02130,Finance,Backup,9.9,2025-06-09,S3 Standard,0.2277
F02131,Finance,Backup,5.31,2023-10-27,S3 Standard,0.1221
F02132,HR,Document,3.58,2023-10-09,Glacier,0.0143
F02133,Finance,Media,0.87,2024-05-07,S3 IA,0.0109
F02134,HR,Media,0.27,2024-03-14,Glacier,0.0011
F02135,Sales,Document,2.95,2024-05-13,S3 Standard,0.0679
F02136,HR,Media,0.25,2025-05-08,S3 IA,0.0031
F02137,Engineering,Log,4.21,2024-06-09,S3 IA,0.0526
F02138,HR,Document,2.41,2024-07-16,S3 Standard,0.0554
F02139,Sales,Log,7.08,2023-10-15,S3 IA,0.0885
F02140,Engineering,Media,1.82,2024-11-24,S3 IA,0.0228
F02141,Marketing,Document,4.49,2024-11-02,S3 Standard,0.1033
F02142,Marketing,Media,3.86,2024-11-08,S3 Standard,0.0888
F02143,HR,Document,0.02,2025-06-18,S3 IA,0.0003
F02144,HR,Media,0.38,2024-10-26,S3 Standard,0.0087
F02145,Sales,Log,1.72,2025-01-26,S3 Standard,0.0396
F02146,Sales,Log,10.7,2024-02-15,S3 Standard,0.2461
F02147,Finance,Media,0.8,2025-08-18,S3 Standard,0.0184
F02148,Sales,Document,6.2,2023-10-28,Glacier,0.0248
F02149,Finance,Backup,18.13,2025-04-05,S3 Standard,0.417
F02150,Engineering,Log,7.82,2024-07-17,S3 Standard,0.1799
F02151,HR,Log,1.39,2024-09-17,Glacier,0.0056
F02152,Engineering,Backup,11.95,2023-11-11,S3 Standard,0.2748
F02153,Sales,Media,0.49,2024-11-28,S3 Standard,0.0113
F02154,Engineering,Document,3.16,2025-05-01,S3 IA,0.0395
F02155,Engineering,Media,10.93,2025-02-04,S3 Standard,0.2514
F02156,Engineering,Other,5.13,2025-03-09,S3 Standard,0.118
F02157,Sales,Log,2.67,2025-03-08,S3 IA,0.0334
F02158,Engineering,Other,1.73,2025-04-11,S3 IA,0.0216
F02159,Finance,Log,2.35,2024-02-20,S3 IA,0.0294
F02160,Sales,Log,3.56,2024-10-16,Glacier,0.0142
F02161,Engineering,Other,1.92,2024-08-02,S3 IA,0.024
F02162,Sales,Other,17.36,2024-05-11,S3 IA,0.217
F02163,Marketing,Media,13.52,2024-09-14,S3 IA,0.169
F02164,Finance,Other,10.23,2023-10-04,S3 Standard,0.2353
F02165,Engineering,Media,2.74,2024-02-12,S3 Standard,0.063
F02166,Marketing,Media,5.88,2024-02-06,S3 IA,0.0735
F02167,Marketing,Media,11.66,2025-07-07,S3 Standard,0.2682
F02168,Sales,Log,9.5,2025-08-12,S3 Standard,0.2185
F02169,Marketing,Log,2.67,2025-04-19,S3 Standard,0.0614
F02170,Finance,Other,0.6,2024-12-27,S3 Standard,0.0138
F02171,Finance,Log,0.39,2025-02-05,S3 Standard,0.009
F02172,HR,Other,4.3,2024-06-14,S3 IA,0.0537
F02173,Finance,Log,5.14,2025-07-30,Glacier,0.0206
F02174,Marketing,Document,9.48,2024-11-14,S3 IA,0.1185
F02175,Finance,Document,1.73,2024-02-07,S3 IA,0.0216
F02176,Sales,Other,0.92,2024-10-02,S3 Standard,0.0212
F02177,HR,Log,2.38,2024-10-05,S3 Standard,0.0547
F02178,Marketing,Log,2.18,2024-10-10,S3 Standard,0.0501
F02179,HR,Media,0.71,2025-07-20,S3 IA,0.0089
F02180,Marketing,Backup,5.58,2024-04-05,S3 Standard,0.1283
F02181,Sales,Other,3.55,2023-12-15,S3 Standard,0.0817
F02182,HR,Backup,6.38,2024-12-29,S3 IA,0.0798
F02183,Engineering,Backup,2.17,2024-10-06,S3 Standard,0.0499
F02184,Marketing,Other,1.97,2024-05-16,Glacier,0.0079
F02185,Engineering,Log,3.2,2024-11-16,S3 IA,0.04
F02186,HR,Other,10.49,2024-02-06,S3 Standard,0.2413
F02187,Engineering,Backup,0.21,2024-03-10,S3 Standard,0.0048
F02188,Engineering,Log,8.17,2025-05-31,S3 IA,0.1021
F02189,HR,Document,2.3,2023-11-07,S3 Standard,0.0529
F02190,Sales,Other,9.64,2025-05-20,S3 Standard,0.2217
F02191,Engineering,Other,8.1,2024-06-16,S3 Standard,0.1863
F02192,Engineering,Log,2.14,2025-06-12,Glacier,0.0086
F02193,Sales,Document,5.92,2025-01-31,S3 Standard,0.1362
F02194,Engineering,Document,0.87,2023-10-26,Glacier,0.0035
F02195,Engineering,Log,11.33,2025-01-11,S3 IA,0.1416
F02196,Engineering,Media,2.59,2023-11-06,S3 Standard,0.0596
F02197,Finance,Other,3.04,2023-12-24,S3 IA,0.038
F02198,Sales,Other,6.12,2025-03-08,S3 Standard,0.1408
F02199,Engineering,Backup,8.6,2024-05-29,S3 Standard,0.1978
F02200,Sales,Log,1.35,2025-04-24,S3 IA,0.0169
F02201,Marketing,Backup,5.41,2025-08-17,S3 IA,0.0676
F02202,Marketing,Backup,2.49,2025-02-17,S3 Standard,0.0573
F02203,Engineering,Document,2.3,2024-08-12,Glacier,0.0092
F02204,Sales,Other,5.86,2024-02-03,S3 IA,0.0733
F02205,Sales,Backup,2.45,2025-06-02,Glacier,0.0098
F02206,Sales,Document,2.12,2025-05-01,S3 Standard,0.0488
F02207,Finance,Log,9.04,2025-08-18,Glacier,0.0362
F02208,Marketing,Backup,0.53,2025-07-26,S3 Standard,0.0122
F02209,Sales,Other,5.63,2024-12-08,S3 Standard,0.1295
F02210,Sales,Backup,1.43,2024-04-29,S3 IA,0.0179
F02211,Finance,Log,0.08,2023-12-19,S3 IA,0.001
F02212,Finance,Backup,0.91,2025-02-21,S3 Standard,0.0209
F02213,Sales,Other,4.67,2024-08-05,S3 Standard,0.1074
F02214,HR,Document,6.17,2023-11-20,S3 Standard,0.1419
F02215,Sales,Other,0.11,2025-06-07,S3 IA,0.0014
F02216,Sales,Document,0.19,2023-10-06,S3 Standard,0.0044
F02217,Finance,Media,11.64,2025-08-18,S3 Standard,0.2677
F02218,Finance,Other,0.38,2024-12-30,S3 Standard,0.0087
F02219,Sales,Other,11.23,2025-03-25,Glacier,0.0449
F02220,Sales,Log,1.29,2025-05-16,S3 IA,0.0161
F02221,Sales,Backup,6.74,2024-10-20,S3 IA,0.0843
F02222,Finance,Document,1.85,2024-03-28,Glacier,0.0074
F02223,Sales,Document,9.79,2024-02-01,S3 Standard,0.2252
F02224,Sales,Log,6.03,2024-07-10,S3 Standard,0.1387
F02225,Engineering,Log,2.57,2023-11-07,S3 Standard,0.0591
F02226,HR,Backup,0.4,2024-12-22,S3 IA,0.005
F02227,Marketing,Backup,6.6,2024-11-29,S3 Standard,0.1518
F02228,HR,Other,4.8,2024-06-19,S3 Standard,0.1104
F02229,Engineering,Media,0.01,2024-11-24,S3 Standard,0.0002
F02230,Marketing,Backup,0.05,2024-10-13,S3 Standard,0.0011
F02231,Sales,Log,8.27,2023-09-23,S3 Standard,0.1902
F02232,Engineering,Backup,1.5,2025-08-13,Glacier,0.006
F02233,Sales,Document,5.05,2024-12-30,S3 IA,0.0631
F02234,Finance,Media,3.03,2023-12-02,Glacier,0.0121
F02235,Engineering,Other,9.95,2025-03-18,Glacier,0.0398
F02236,Finance,Document,12.44,2025-01-26,S3 Standard,0.2861
F02237,Engineering,Document,28.74,2024-03-03,S3 Standard,0.661
F02238,Engineering,Media,0.83,2023-11-01,S3 IA,0.0104
F02239,Finance,Other,9.94,2024-10-26,S3 IA,0.1242
F02240,Marketing,Log,1.55,2025-03-22,S3 Standard,0.0357
F02241,HR,Other,4.47,2024-12-04,Glacier,0.0179
F02242,Sales,Backup,3.52,2024-12-27,S3 Standard,0.081
F02243,Engineering,Document,0.09,2024-07-27,S3 Standard,0.0021
F02244,Sales,Backup,13.5,2025-06-15,S3 IA,0.1688
F02245,Finance,Log,0.41,2023-09-24,S3 Standard,0.0094
F02246,Sales,Backup,5.83,2024-11-04,S3 Standard,0.1341
F02247,Finance,Other,7.69,2024-07-21,S3 Standard,0.1769
F02248,Sales,Backup,7.93,2024-06-02,S3 Standard,0.1824
F02249,HR,Log,0.73,2024-05-20,S3 IA,0.0091
F02250,HR,Log,2.97,2024-07-05,S3 IA,0.0371
F02251,HR,Log,8.84,2025-07-27,S3 IA,0.1105
F02252,HR,Other,1.8,2024-05-10,S3 IA,0.0225
F02253,HR,Log,3.15,2024-03-05,S3 Standard,0.0725
F02254,HR,Document,1.59,2025-02-25,S3 Standard,0.0366
F02255,Finance,Log,3.11,2024-07-13,S3 Standard,0.0715
F02256,Engineering,Backup,10.94,2025-01-05,S3 Standard,0.2516
F02257,Sales,Backup,3.04,2025-04-30,S3 Standard,0.0699
F02258,HR,Backup,4.06,2024-09-14,S3 IA,0.0507
F02259,Finance,Other,2.59,2025-09-02,Glacier,0.0104
F02260,Finance,Backup,3.08,2025-01-20,S3 Standard,0.0708
F02261,Finance,Other,0.08,2024-06-12,S3 IA,0.001
F02262,Engineering,Other,1.67,2025-08-13,S3 Standard,0.0384
F02263,Sales,Log,2.87,2023-10-14,S3 IA,0.0359
F02264,Engineering,Document,5.02,2023-12-25,S3 IA,0.0628
F02265,Marketing,Log,2.99,2024-12-26,S3 Standard,0.0688
F02266,Finance,Log,2.06,2025-01-21,S3 Standard,0.0474
F02267,Marketing,Other,2.46,2025-02-05,S3 IA,0.0307
F02268,HR,Other,1.39,2024-05-02,S3 IA,0.0174
F02269,HR,Backup,12.92,2024-11-05,S3 IA,0.1615
F02270,Engineering,Backup,3.69,2024-11-26,S3 IA,0.0461
F02271,Sales,Log,0.07,2023-11-17,Glacier,0.0003
F02272,Marketing,Media,0.1,2025-08-31,S3 Standard,0.0023
F02273,Sales,Media,18.05,2024-09-10,S3 Standard,0.4152
F02274,Engineering,Backup,1.25,2025-03-05,S3 Standard,0.0287
F02275,HR,Media,8.19,2023-10-08,S3 Standard,0.1884
F02276,Sales,Backup,0.3,2025-04-06,S3 Standard,0.0069
F02277,Sales,Other,12.7,2024-08-04,S3 IA,0.1588
F02278,HR,Log,10.37,2023-11-27,S3 Standard,0.2385
F02279,Marketing,Document,4.23,2025-02-22,S3 Standard,0.0973
F02280,HR,Log,0.05,2025-07-24,Glacier,0.0002
F02281,Sales,Backup,1.49,2024-02-09,S3 Standard,0.0343
F02282,Marketing,Backup,2.61,2024-07-23,S3 Standard,0.06
F02283,Marketing,Log,3.08,2024-11-12,S3 IA,0.0385
F02284,HR,Backup,1.77,2024-12-14,S3 IA,0.0221
F02285,Sales,Media,0.17,2025-09-01,S3 Standard,0.0039
F02286,Engineering,Media,4.46,2025-07-21,S3 Standard,0.1026
F02287,Sales,Backup,3.71,2024-11-03,S3 IA,0.0464
F02288,Finance,Backup,1.66,2025-02-05,S3 Standard,0.0382
F02289,Engineering,Media,0.19,2025-01-29,S3 Standard,0.0044
F02290,Marketing,Backup,26.1,2025-01-21,S3 IA,0.3263
F02291,Engineering,Backup,3.29,2024-11-14,S3 Standard,0.0757
F02292,Marketing,Log,7.05,2025-08-23,S3 Standard,0.1621
F02293,Marketing,Document,3.01,2024-03-27,S3 Standard,0.0692
F02294,Engineering,Media,0.22,2025-03-29,Glacier,0.0009
F02295,Marketing,Log,1.85,2024-12-31,Glacier,0.0074
F02296,Marketing,Document,1.93,2024-11-25,S3 Standard,0.0444
F02297,Finance,Backup,9.11,2025-08-10,S3 Standard,0.2095
F02298,Sales,Backup,5.31,2024-10-27,S3 Standard,0.1221
F02299,Sales,Log,1.61,2024-02-10,S3 Standard,0.037
F02300,Finance,Backup,17.17,2024-06-21,S3 Standard,0.3949
F02301,Engineering,Other,1.94,2024-07-25,S3 IA,0.0243
F02302,HR,Log,31.7,2024-08-04,S3 Standard,0.7291
F02303,HR,Document,27.82,2025-08-27,S3 Standard,0.6399
F02304,HR,Log,1.06,2023-10-03,S3 Standard,0.0244
F02305,Finance,Media,1.88,2024-06-29,S3 Standard,0.0432
F02306,Finance,Log,3.33,2025-09-01,S3 Standard,0.0766
F02307,Marketing,Backup,5.45,2025-04-27,S3 Standard,0.1253
F02308,HR,Backup,3.75,2024-02-19,S3 IA,0.0469
F02309,Engineering,Other,17.44,2024-04-15,S3 IA,0.218
F02310,Engineering,Other,6.44,2024-09-03,S3 Standard,0.1481
F02311,HR,Other,1.19,2023-09-19,S3 Standard,0.0274
F02312,HR,Document,0.56,2023-10-27,S3 Standard,0.0129
F02313,HR,Other,5.83,2025-03-31,S3 Standard,0.1341
F02314,Finance,Document,0.86,2024-08-22,S3 IA,0.0108
F02315,Finance,Other,7.75,2025-02-16,S3 Standard,0.1782
F02316,Finance,Document,1.86,2025-07-29,S3 IA,0.0233
F02317,Sales,Log,1.98,2025-07-29,S3 IA,0.0248
F02318,Engineering,Log,0.05,2024-03-22,Glacier,0.0002
F02319,Engineering,Backup,6.04,2025-04-05,Glacier,0.0242
F02320,Marketing,Document,0.6,2024-03-02,S3 Standard,0.0138
F02321,Finance,Media,7.41,2024-07-07,Glacier,0.0296
F02322,Sales,Backup,3.39,2023-11-26,S3 IA,0.0424
F02323,Sales,Log,7.67,2024-01-12,S3 IA,0.0959
F02324,Engineering,Document,4.38,2024-10-29,S3 Standard,0.1007
F02325,Finance,Other,0.43,2024-04-18,S3 IA,0.0054
F02326,Marketing,Media,7.25,2025-05-16,S3 Standard,0.1668
F02327,Finance,Log,0.36,2025-06-21,S3 IA,0.0045
F02328,HR,Backup,3.26,2023-10-03,S3 Standard,0.075
F02329,Finance,Document,0.95,2025-03-04,S3 IA,0.0119
F02330,HR,Media,6.98,2024-07-22,S3 Standard,0.1605
F02331,HR,Document,12.13,2024-05-25,S3 Standard,0.279
F02332,Marketing,Other,4.04,2023-10-15,S3 Standard,0.0929
F02333,Engineering,Backup,3.74,2024-12-16,S3 Standard,0.086
F02334,Finance,Document,7.22,2025-02-22,S3 Standard,0.1661
F02335,HR,Log,0.03,2023-10-22,S3 Standard,0.0007
F02336,Finance,Backup,12.49,2025-09-03,S3 IA,0.1561
F02337,Engineering,Log,1.1,2023-10-29,S3 IA,0.0138
F02338,Engineering,Document,20.71,2024-04-04,S3 IA,0.2589
F02339,Sales,Backup,6.66,2025-03-28,S3 Standard,0.1532
F02340,Engineering,Log,7.44,2025-04-08,S3 Standard,0.1711
F02341,Marketing,Other,5.34,2025-01-26,S3 Standard,0.1228
F02342,HR,Other,3.19,2023-12-05,Glacier,0.0128
F02343,Sales,Document,4.24,2025-02-27,S3 IA,0.053
F02344,Marketing,Backup,0.24,2024-08-28,S3 Standard,0.0055
F02345,Finance,Media,4.89,2025-07-16,S3 Standard,0.1125
F02346,HR,Backup,4.92,2023-11-19,S3 IA,0.0615
F02347,Engineering,Other,11.09,2023-11-17,S3 IA,0.1386
F02348,HR,Log,3.52,2024-06-08,S3 IA,0.044
F02349,Finance,Media,0.4,2024-03-21,S3 IA,0.005
F02350,Sales,Document,1.83,2024-11-15,S3 Standard,0.0421
F02351,Sales,Media,5.33,2025-03-01,S3 Standard,0.1226
F02352,Sales,Document,1.37,2024-11-20,S3 Standard,0.0315
F02353,Engineering,Media,1.65,2024-02-01,S3 Standard,0.0379
F02354,Marketing,Document,8.59,2025-06-29,S3 Standard,0.1976
F02355,Marketing,Document,4.39,2024-05-10,S3 Standard,0.101
F02356,HR,Media,3.55,2025-07-12,S3 Standard,0.0817
F02357,Engineering,Media,1.92,2024-08-05,S3 Standard,0.0442
F02358,Sales,Document,6.56,2024-06-20,S3 Standard,0.1509
F02359,Sales,Other,1.7,2023-10-12,S3 Standard,0.0391
F02360,Finance,Media,6.68,2024-10-01,S3 Standard,0.1536
F02361,Finance,Backup,0.36,2024-02-26,S3 IA,0.0045
F02362,Sales,Log,10.0,2023-10-16,S3 IA,0.125
F02363,Sales,Document,3.46,2024-10-24,S3 Standard,0.0796
F02364,Engineering,Document,2.89,2023-11-08,S3 Standard,0.0665
F02365,Marketing,Log,4.72,2025-08-19,S3 Standard,0.1086
F02366,Finance,Other,4.89,2024-04-29,S3 IA,0.0611
F02367,Marketing,Log,0.71,2024-06-28,S3 Standard,0.0163
F02368,Engineering,Media,7.06,2025-07-28,S3 Standard,0.1624
F02369,Sales,Log,1.61,2025-04-18,S3 IA,0.0201
F02370,Marketing,Document,11.77,2024-03-02,S3 Standard,0.2707
F02371,Sales,Log,8.51,2024-10-19,S3 Standard,0.1957
F02372,Sales,Backup,2.13,2024-05-28,S3 Standard,0.049
F02373,HR,Media,8.24,2024-11-01,S3 Standard,0.1895
F02374,Marketing,Log,2.2,2025-01-19,S3 Standard,0.0506
F02375,Marketing,Document,0.53,2024-03-24,S3 IA,0.0066
F02376,Sales,Media,16.34,2025-07-10,S3 Standard,0.3758
F02377,Engineering,Document,5.29,2024-03-09,S3 IA,0.0661
F02378,HR,Other,3.04,2024-05-28,S3 Standard,0.0699
F02379,Sales,Backup,2.54,2025-08-06,S3 Standard,0.0584
F02380,Finance,Other,1.96,2024-10-08,S3 Standard,0.0451
F02381,Finance,Backup,19.94,2025-04-03,S3 Standard,0.4586
F02382,HR,Log,0.72,2023-09-23,S3 Standard,0.0166
F02383,Engineering,Media,1.89,2025-01-18,S3 Standard,0.0435
F02384,Sales,Log,3.32,2024-10-09,S3 IA,0.0415
F02385,Marketing,Backup,3.25,2024-09-17,S3 Standard,0.0747
F02386,HR,Backup,3.19,2025-03-27,S3 Standard,0.0734
F02387,Engineering,Backup,0.97,2025-03-03,S3 Standard,0.0223
F02388,Marketing,Document,0.78,2023-12-17,S3 Standard,0.0179
F02389,Finance,Media,1.47,2024-12-23,S3 Standard,0.0338
F02390,Finance,Log,12.3,2024-02-22,S3 Standard,0.2829
F02391,Marketing,Log,0.6,2025-05-21,S3 Standard,0.0138
F02392,HR,Other,7.08,2025-01-25,S3 Standard,0.1628
F02393,Finance,Backup,7.08,2023-11-23,S3 IA,0.0885
F02394,Sales,Backup,8.3,2023-10-08,S3 Standard,0.1909
F02395,Marketing,Backup,10.88,2024-07-10,S3 Standard,0.2502
F02396,Marketing,Log,1.53,2024-06-12,S3 IA,0.0191
F02397,Finance,Other,1.27,2023-10-21,Glacier,0.0051
F02398,HR,Document,3.13,2024-11-09,S3 IA,0.0391
F02399,Sales,Media,1.54,2024-02-21,S3 Standard,0.0354
F02400,HR,Document,6.63,2025-01-20,S3 IA,0.0829
F02401,Engineering,Log,5.05,2025-04-20,S3 Standard,0.1161
F02402,Engineering,Backup,10.4,2023-10-10,S3 Standard,0.2392
F02403,Finance,Media,0.43,2025-03-17,S3 IA,0.0054
F02404,Finance,Log,12.33,2024-05-04,S3 Standard,0.2836
F02405,Finance,Log,1.74,2024-11-14,Glacier,0.007
F02406,Engineering,Log,3.37,2025-05-14,S3 IA,0.0421
F02407,HR,Media,2.89,2024-03-02,S3 IA,0.0361
F02408,HR,Media,7.14,2024-10-16,S3 IA,0.0892
F02409,Finance,Other,2.73,2025-08-11,S3 Standard,0.0628
F02410,Sales,Other,14.37,2024-04-07,S3 Standard,0.3305
F02411,HR,Document,11.64,2025-06-14,S3 IA,0.1455
F02412,Engineering,Media,10.28,2025-05-02,S3 IA,0.1285
F02413,Marketing,Media,0.37,2025-02-19,S3 IA,0.0046
F02414,Marketing,Media,9.63,2025-04-14,S3 IA,0.1204
F02415,Marketing,Other,7.61,2025-07-06,Glacier,0.0304
F02416,Sales,Log,0.55,2023-12-25,S3 IA,0.0069
F02417,Finance,Backup,0.57,2024-04-09,S3 Standard,0.0131
F02418,Engineering,Other,0.53,2025-05-17,S3 Standard,0.0122
F02419,Sales,Media,0.06,2024-02-05,S3 IA,0.0008
F02420,Engineering,Other,3.98,2024-09-12,S3 Standard,0.0915
F02421,Engineering,Document,18.13,2023-10-13,S3 Standard,0.417
F02422,Finance,Media,2.89,2024-04-04,S3 Standard,0.0665
F02423,Marketing,Document,3.89,2024-07-21,S3 IA,0.0486
F02424,Finance,Media,17.21,2025-01-10,S3 IA,0.2151
F02425,Sales,Other,1.47,2024-12-21,S3 IA,0.0184
F02426,Sales,Log,9.78,2024-10-27,S3 Standard,0.2249
F02427,Sales,Backup,3.95,2024-11-09,S3 IA,0.0494
F02428,Finance,Document,4.21,2025-05-18,S3 IA,0.0526
F02429,Engineering,Other,2.1,2024-08-16,S3 Standard,0.0483
F02430,Engineering,Log,4.12,2023-12-04,S3 Standard,0.0948
F02431,HR,Other,0.38,2025-06-23,S3 Standard,0.0087
F02432,Sales,Document,7.23,2025-03-20,S3 Standard,0.1663
F02433,Engineering,Backup,1.68,2024-12-06,S3 IA,0.021
F02434,HR,Other,10.93,2024-07-25,S3 Standard,0.2514
F02435,Engineering,Media,2.29,2025-06-02,Glacier,0.0092
F02436,Sales,Log,0.77,2024-07-05,S3 Standard,0.0177
F02437,Marketing,Other,5.95,2025-04-07,S3 Standard,0.1368
F02438,Sales,Log,0.9,2025-08-07,S3 Standard,0.0207
F02439,Finance,Media,7.01,2024-07-30,S3 Standard,0.1612
F02440,Engineering,Backup,17.23,2025-03-26,S3 Standard,0.3963
F02441,Engineering,Backup,7.56,2023-11-12,S3 Standard,0.1739
F02442,Finance,Media,0.11,2025-07-28,S3 Standard,0.0025
F02443,Finance,Log,4.58,2025-03-23,S3 Standard,0.1053
F02444,Marketing,Other,5.94,2025-01-16,S3 IA,0.0743
F02445,Engineering,Media,8.73,2025-05-12,S3 Standard,0.2008
F02446,Engineering,Document,0.29,2023-11-30,S3 Standard,0.0067
F02447,Marketing,Log,3.27,2024-10-05,S3 IA,0.0409
F02448,HR,Backup,3.83,2025-06-28,S3 Standard,0.0881
F02449,Marketing,Media,0.93,2023-12-23,S3 IA,0.0116
F02450,Sales,Backup,1.95,2023-12-18,Glacier,0.0078
F02451,Engineering,Log,2.9,2024-04-10,S3 Standard,0.0667
F02452,Finance,Backup,8.96,2024-07-22,Glacier,0.0358
F02453,Sales,Media,13.25,2025-07-23,S3 IA,0.1656
F02454,Engineering,Log,4.95,2024-03-28,Glacier,0.0198
F02455,Marketing,Document,2.51,2024-01-08,S3 IA,0.0314
F02456,Sales,Media,1.47,2023-11-25,S3 Standard,0.0338
F02457,Engineering,Other,20.12,2025-02-08,S3 IA,0.2515
F02458,HR,Media,20.38,2025-07-29,S3 Standard,0.4687
F02459,HR,Log,12.95,2024-12-12,S3 Standard,0.2979
F02460,Finance,Media,7.7,2024-12-06,S3 Standard,0.1771
F02461,Engineering,Document,1.97,2024-03-30,S3 Standard,0.0453
F02462,HR,Document,8.49,2025-05-13,S3 Standard,0.1953
F02463,Marketing,Other,2.63,2025-05-01,S3 IA,0.0329
F02464,Engineering,Backup,1.98,2024-12-10,Glacier,0.0079
F02465,Marketing,Log,6.83,2023-12-26,S3 Standard,0.1571
F02466,Marketing,Log,0.42,2024-03-16,Glacier,0.0017
F02467,HR,Backup,0.25,2023-11-27,Glacier,0.001
F02468,Engineering,Document,2.97,2024-07-01,S3 Standard,0.0683
F02469,Sales,Document,2.95,2024-12-14,S3 Standard,0.0679
F02470,HR,Media,11.3,2025-05-15,S3 IA,0.1413
F02471,HR,Other,0.67,2025-01-22,S3 IA,0.0084
F02472,Engineering,Other,0.66,2024-03-20,S3 IA,0.0083
F02473,Engineering,Other,0.8,2025-03-19,S3 IA,0.01
F02474,Marketing,Media,0.15,2024-06-20,S3 Standard,0.0034
