File_ID,Department,File_Type,Size_GB,Days_Since_Access,Storage_Tier,Proposed_Tier,Potential_Savings
F00200,Engineering,Backup,1.97,655,S3 IA,Glacier,0.0167
F00609,Finance,Media,0.88,509,S3 Standard,Glacier,0.0167
F02033,HR,Log,1.95,665,S3 IA,Glacier,0.0166
F01436,Sales,Document,0.87,818,S3 Standard,Glacier,0.0165
F02872,HR,Log,1.94,764,S3 IA,Glacier,0.0164
F01312,Sales,Backup,1.94,889,S3 IA,Glacier,0.0164
F02519,Engineering,Document,1.93,287,S3 IA,Glacier,0.0164
F02301,Engineering,Other,1.94,570,S3 IA,Glacier,0.0164
F00462,Finance,Document,0.86,650,S3 Standard,Glacier,0.0164
F02161,Engineering,Other,1.92,562,S3 IA,Glacier,0.0163
F00328,Sales,Other,1.91,206,S3 IA,Glacier,0.0163
F01751,HR,Backup,1.91,214,S3 IA,Glacier,0.0163
F00746,Marketing,Backup,1.9,797,S3 IA,Glacier,0.0162
F02864,Engineering,Document,1.9,795,S3 IA,Glacier,0.0162
F01976,Marketing,Log,0.85,646,S3 Standard,Glacier,0.0161
F01527,Finance,Backup,1.89,647,S3 IA,Glacier,0.016
F01559,HR,Media,1.86,360,S3 IA,Glacier,0.0159
F02316,Finance,Document,1.86,201,S3 IA,Glacier,0.0159
F01615,HR,Backup,1.86,770,S3 IA,Glacier,0.0159
F01916,Sales,Log,0.84,251,S3 Standard,Glacier,0.0159
F02566,Marketing,Backup,0.84,437,S3 Standard,Glacier,0.0159
F01041,Marketing,Other,0.84,220,S3 Standard,Glacier,0.0159
F02069,Engineering,Backup,0.83,555,S3 Standard,Glacier,0.0158
F00641,Engineering,Backup,1.85,433,S3 IA,Glacier,0.0157
F02672,Marketing,Backup,1.84,234,S3 IA,Glacier,0.0156
F01122,HR,Media,1.83,754,S3 IA,Glacier,0.0156
F02510,Engineering,Other,0.82,392,S3 Standard,Glacier,0.0156
F02140,Engineering,Media,1.82,448,S3 IA,Glacier,0.0155
F01104,Marketing,Document,0.81,431,S3 Standard,Glacier,0.0154
F00662,Finance,Backup,1.81,433,S3 IA,Glacier,0.0154
F02252,HR,Other,1.8,646,S3 IA,Glacier,0.0153
F01490,Marketing,Document,1.8,516,S3 IA,Glacier,0.0153
F02624,Finance,Media,0.8,802,S3 Standard,Glacier,0.0152
F02733,HR,Backup,0.8,558,S3 Standard,Glacier,0.0152
F00115,HR,Other,1.79,717,S3 IA,Glacier,0.0152
F02147,Finance,Media,0.8,181,S3 Standard,Glacier,0.0152
F01999,Sales,Log,0.8,856,S3 Standard,Glacier,0.0152
F01174,Finance,Backup,0.8,262,S3 Standard,Glacier,0.0152
F00355,Finance,Document,1.77,651,S3 IA,Glacier,0.015
F01280,Finance,Backup,1.77,417,S3 IA,Glacier,0.015
F00711,Sales,Other,1.77,769,S3 IA,Glacier,0.015
F00704,Engineering,Backup,1.76,794,S3 IA,Glacier,0.015
F02284,HR,Backup,1.77,428,S3 IA,Glacier,0.015
F01221,Finance,Media,1.76,861,S3 IA,Glacier,0.015
F00450,Finance,Other,1.75,476,S3 IA,Glacier,0.0149
F00564,Engineering,Media,1.75,556,S3 IA,Glacier,0.0149
F02811,Marketing,Backup,1.75,732,S3 IA,Glacier,0.0149
F01698,Sales,Media,0.78,235,S3 Standard,Glacier,0.0148
F01015,Marketing,Log,0.78,445,S3 Standard,Glacier,0.0148
F02388,Marketing,Document,0.78,791,S3 Standard,Glacier,0.0148
F01645,HR,Backup,0.78,605,S3 Standard,Glacier,0.0148
F02916,Marketing,Backup,0.78,188,S3 Standard,Glacier,0.0148
F01496,Engineering,Document,1.74,455,S3 IA,Glacier,0.0148
F02985,Engineering,Backup,1.74,197,S3 IA,Glacier,0.0148
F02158,Engineering,Other,1.73,310,S3 IA,Glacier,0.0147
F02740,Engineering,Log,1.73,590,S3 IA,Glacier,0.0147
F02175,Finance,Document,1.73,739,S3 IA,Glacier,0.0147
F00583,HR,Document,0.77,281,S3 Standard,Glacier,0.0146
F00421,Finance,Log,1.71,274,S3 IA,Glacier,0.0146
F02918,Sales,Media,0.77,391,S3 Standard,Glacier,0.0146
F01125,Sales,Document,1.71,609,S3 IA,Glacier,0.0146
F02540,Finance,Backup,0.77,718,S3 Standard,Glacier,0.0146
F02436,Sales,Log,0.77,590,S3 Standard,Glacier,0.0146
F02892,Engineering,Media,0.76,583,S3 Standard,Glacier,0.0145
F00214,Finance,Other,0.76,645,S3 Standard,Glacier,0.0145
F00942,Sales,Other,0.76,605,S3 Standard,Glacier,0.0145
F02677,Sales,Backup,0.76,349,S3 Standard,Glacier,0.0145
F00657,HR,Media,0.75,451,S3 Standard,Glacier,0.0143
F00010,Sales,Backup,0.75,197,S3 Standard,Glacier,0.0143
F01826,Sales,Media,1.68,340,S3 IA,Glacier,0.0143
F01452,HR,Media,1.69,689,S3 IA,Glacier,0.0143
F02433,Engineering,Backup,1.68,436,S3 IA,Glacier,0.0143
F01756,Finance,Document,1.68,794,S3 IA,Glacier,0.0143
F02586,Finance,Backup,1.66,369,S3 IA,Glacier,0.0142
F01894,Finance,Other,1.67,601,S3 IA,Glacier,0.0142
F01759,Sales,Other,1.66,867,S3 IA,Glacier,0.0142
F00259,Finance,Other,0.74,383,S3 Standard,Glacier,0.014
F01980,Marketing,Media,0.74,833,S3 Standard,Glacier,0.014
F00680,Sales,Media,0.74,555,S3 Standard,Glacier,0.014
F00277,Sales,Media,1.65,816,S3 IA,Glacier,0.014
F00815,Finance,Log,0.74,232,S3 Standard,Glacier,0.014
F02128,Finance,Log,1.65,643,S3 IA,Glacier,0.014
F01012,Marketing,Log,0.74,294,S3 Standard,Glacier,0.014
F00184,Finance,Backup,0.74,654,S3 Standard,Glacier,0.014
F01283,Sales,Other,1.63,222,S3 IA,Glacier,0.0139
F01690,Sales,Log,1.62,299,S3 IA,Glacier,0.0138
F01159,Finance,Document,0.72,453,S3 Standard,Glacier,0.0137
F02942,HR,Document,0.72,619,S3 Standard,Glacier,0.0137
F02369,Sales,Log,1.61,303,S3 IA,Glacier,0.0137
F01286,HR,Media,1.61,294,S3 IA,Glacier,0.0137
F00416,Sales,Log,0.72,336,S3 Standard,Glacier,0.0137
F02382,HR,Log,0.72,876,S3 Standard,Glacier,0.0137
F00413,Sales,Log,1.6,253,S3 IA,Glacier,0.0136
F00209,Engineering,Log,1.6,469,S3 IA,Glacier,0.0136
F00652,Finance,Other,1.58,768,S3 IA,Glacier,0.0135
F02367,Marketing,Log,0.71,597,S3 Standard,Glacier,0.0135
F02694,Finance,Media,1.59,300,S3 IA,Glacier,0.0135
F01914,Marketing,Backup,0.7,223,S3 Standard,Glacier,0.0133
F03000,Engineering,Backup,1.57,424,S3 IA,Glacier,0.0133
F01147,Marketing,Document,1.57,494,S3 IA,Glacier,0.0133
F01086,HR,Other,0.7,674,S3 Standard,Glacier,0.0133
F00597,Sales,Other,0.7,649,S3 Standard,Glacier,0.0133
F00740,Sales,Document,1.55,469,S3 IA,Glacier,0.0132
F01588,HR,Other,1.55,699,S3 IA,Glacier,0.0132
F00723,Finance,Media,1.54,252,S3 IA,Glacier,0.0131
F02597,Finance,Log,0.69,488,S3 Standard,Glacier,0.0131
F02950,Finance,Media,0.69,283,S3 Standard,Glacier,0.0131
F00558,Sales,Log,0.69,497,S3 Standard,Glacier,0.0131
F02396,Marketing,Log,1.53,613,S3 IA,Glacier,0.013
F02070,Marketing,Log,1.53,533,S3 IA,Glacier,0.013
F01005,Sales,Media,1.51,670,S3 IA,Glacier,0.0129
F01314,HR,Backup,0.68,532,S3 Standard,Glacier,0.0129
F01220,HR,Media,1.51,825,S3 IA,Glacier,0.0129
F01028,Finance,Backup,0.68,680,S3 Standard,Glacier,0.0129
F01995,Finance,Media,1.5,654,S3 IA,Glacier,0.0128
F00905,Engineering,Document,1.5,529,S3 IA,Glacier,0.0128
F01614,Engineering,Log,0.67,570,S3 Standard,Glacier,0.0127
F01992,HR,Log,0.67,698,S3 Standard,Glacier,0.0127
F00838,Finance,Log,0.67,305,S3 Standard,Glacier,0.0127
F01114,Marketing,Document,0.67,258,S3 Standard,Glacier,0.0127
F01308,HR,Other,0.66,821,S3 Standard,Glacier,0.0126
F00252,Engineering,Document,1.49,305,S3 IA,Glacier,0.0126
F01838,Engineering,Log,1.48,719,S3 IA,Glacier,0.0126
F00601,Marketing,Log,0.66,385,S3 Standard,Glacier,0.0126
F01309,Engineering,Backup,0.66,338,S3 Standard,Glacier,0.0126
F00239,Sales,Media,0.66,656,S3 Standard,Glacier,0.0126
F02028,Engineering,Media,0.66,442,S3 Standard,Glacier,0.0126
F01806,Finance,Other,1.49,282,S3 IA,Glacier,0.0126
F00821,HR,Other,1.47,368,S3 IA,Glacier,0.0125
F02425,Sales,Other,1.47,421,S3 IA,Glacier,0.0125
F00485,HR,Log,1.47,464,S3 IA,Glacier,0.0125
F01996,HR,Log,1.47,591,S3 IA,Glacier,0.0125
F02707,HR,Document,1.46,554,S3 IA,Glacier,0.0124
F00240,Sales,Log,0.65,586,S3 Standard,Glacier,0.0124
F01642,Marketing,Document,1.45,608,S3 IA,Glacier,0.0123
F02685,Marketing,Document,1.44,304,S3 IA,Glacier,0.0122
F00246,Marketing,Log,1.43,609,S3 IA,Glacier,0.0122
F01039,Finance,Media,1.43,563,S3 IA,Glacier,0.0122
F02210,Sales,Backup,1.43,657,S3 IA,Glacier,0.0122
F01789,Sales,Log,1.44,328,S3 IA,Glacier,0.0122
F02518,Engineering,Log,0.64,876,S3 Standard,Glacier,0.0121
F00382,Sales,Document,0.64,766,S3 Standard,Glacier,0.0121
F02847,Sales,Backup,0.64,774,S3 Standard,Glacier,0.0121
F00034,HR,Log,0.63,475,S3 Standard,Glacier,0.012
F00424,Finance,Media,0.63,594,S3 Standard,Glacier,0.012
F01344,Sales,Media,0.63,784,S3 Standard,Glacier,0.012
F00644,Marketing,Backup,0.63,484,S3 Standard,Glacier,0.012
F00213,Marketing,Other,0.63,793,S3 Standard,Glacier,0.012
F00102,HR,Media,1.41,672,S3 IA,Glacier,0.012
F01908,Sales,Log,1.4,208,S3 IA,Glacier,0.0119
F02268,HR,Other,1.39,654,S3 IA,Glacier,0.0118
F00046,HR,Log,0.62,822,S3 Standard,Glacier,0.0118
F00417,Finance,Log,1.39,481,S3 IA,Glacier,0.0118
F01767,Engineering,Other,0.62,577,S3 Standard,Glacier,0.0118
F01244,Finance,Other,0.62,235,S3 Standard,Glacier,0.0118
F00071,HR,Media,1.38,839,S3 IA,Glacier,0.0117
F01454,Marketing,Backup,0.61,286,S3 Standard,Glacier,0.0116
F02097,HR,Backup,0.61,635,S3 Standard,Glacier,0.0116
F01732,Finance,Log,0.61,543,S3 Standard,Glacier,0.0116
F00532,Finance,Backup,0.61,505,S3 Standard,Glacier,0.0116
F00014,Finance,Backup,0.61,858,S3 Standard,Glacier,0.0116
F02747,Engineering,Log,1.36,489,S3 IA,Glacier,0.0116
F02200,Sales,Log,1.35,297,S3 IA,Glacier,0.0115
F00993,Engineering,Document,1.35,832,S3 IA,Glacier,0.0115
F00554,Sales,Media,1.35,300,S3 IA,Glacier,0.0115
F01307,Engineering,Document,1.34,681,S3 IA,Glacier,0.0114
F02829,Sales,Backup,0.6,687,S3 Standard,Glacier,0.0114
F00396,Sales,Other,1.34,755,S3 IA,Glacier,0.0114
F02391,Marketing,Log,0.6,270,S3 Standard,Glacier,0.0114
F01685,Engineering,Media,0.6,648,S3 Standard,Glacier,0.0114
F02170,Finance,Other,0.6,415,S3 Standard,Glacier,0.0114
F00161,Marketing,Document,0.6,308,S3 Standard,Glacier,0.0114
F02320,Marketing,Document,0.6,715,S3 Standard,Glacier,0.0114
F02560,Finance,Media,1.33,555,S3 IA,Glacier,0.0113
F00105,HR,Log,0.59,395,S3 Standard,Glacier,0.0112
F02798,Engineering,Media,1.32,617,S3 IA,Glacier,0.0112
F00502,HR,Backup,0.59,873,S3 Standard,Glacier,0.0112
F00457,Sales,Log,0.59,453,S3 Standard,Glacier,0.0112
F02521,Engineering,Log,1.32,458,S3 IA,Glacier,0.0112
F00613,Sales,Log,1.31,219,S3 IA,Glacier,0.0112
F01383,Finance,Other,0.58,644,S3 Standard,Glacier,0.011
F00840,Marketing,Other,0.58,505,S3 Standard,Glacier,0.011
F02857,Engineering,Media,0.58,605,S3 Standard,Glacier,0.011
F01322,Marketing,Other,0.58,688,S3 Standard,Glacier,0.011
F02705,Engineering,Document,1.28,543,S3 IA,Glacier,0.0109
F02220,Sales,Log,1.29,275,S3 IA,Glacier,0.0109
F00676,Sales,Other,1.28,383,S3 IA,Glacier,0.0109
F01903,Finance,Backup,1.29,255,S3 IA,Glacier,0.0109
F02417,Finance,Backup,0.57,677,S3 Standard,Glacier,0.0108
F02711,Engineering,Log,1.27,566,S3 IA,Glacier,0.0108
F00197,Marketing,Log,0.57,344,S3 Standard,Glacier,0.0108
F00953,Engineering,Document,1.27,190,S3 IA,Glacier,0.0108
F01580,Sales,Backup,0.56,747,S3 Standard,Glacier,0.0107
F02312,HR,Document,0.56,842,S3 Standard,Glacier,0.0107
F02087,Sales,Backup,0.56,811,S3 Standard,Glacier,0.0107
F02750,Marketing,Media,0.56,769,S3 Standard,Glacier,0.0107
F00166,Finance,Media,0.56,875,S3 Standard,Glacier,0.0107
F01993,Marketing,Other,0.56,284,S3 Standard,Glacier,0.0107
F01271,HR,Backup,0.56,617,S3 Standard,Glacier,0.0107
F01442,Marketing,Log,1.25,225,S3 IA,Glacier,0.0106
F00958,Sales,Media,1.23,729,S3 IA,Glacier,0.0105
F00748,Marketing,Media,1.24,434,S3 IA,Glacier,0.0105
F00160,Marketing,Backup,1.24,778,S3 IA,Glacier,0.0105
F02482,Sales,Backup,0.55,306,S3 Standard,Glacier,0.0105
F01671,Marketing,Document,1.24,537,S3 IA,Glacier,0.0105
F00563,Sales,Log,0.55,567,S3 Standard,Glacier,0.0105
F01415,HR,Media,0.55,241,S3 Standard,Glacier,0.0105
F01171,Marketing,Document,1.22,768,S3 IA,Glacier,0.0103
F02631,Finance,Document,1.22,803,S3 IA,Glacier,0.0103
F01228,HR,Other,0.54,287,S3 Standard,Glacier,0.0102
F00735,HR,Backup,0.54,793,S3 Standard,Glacier,0.0102
F01203,Marketing,Log,1.2,217,S3 IA,Glacier,0.0102
F00331,Marketing,Other,0.54,262,S3 Standard,Glacier,0.0102
F00938,HR,Media,0.54,769,S3 Standard,Glacier,0.0102
F01625,HR,Log,0.54,395,S3 Standard,Glacier,0.0102
F02418,Engineering,Other,0.53,274,S3 Standard,Glacier,0.0101
F02901,HR,Media,0.53,194,S3 Standard,Glacier,0.0101
F01275,Marketing,Other,1.18,722,S3 IA,Glacier,0.0101
F02208,Marketing,Backup,0.53,204,S3 Standard,Glacier,0.0101
F01130,Finance,Other,0.53,377,S3 Standard,Glacier,0.0101
F01391,Finance,Log,0.53,839,S3 Standard,Glacier,0.0101
F00961,Engineering,Document,0.52,842,S3 Standard,Glacier,0.0099
F00388,Finance,Other,0.52,458,S3 Standard,Glacier,0.0099
F00359,HR,Media,1.17,857,S3 IA,Glacier,0.0099
F02000,Marketing,Other,0.52,301,S3 Standard,Glacier,0.0099
F02524,Sales,Log,1.16,350,S3 IA,Glacier,0.0099
F01611,Marketing,Log,1.17,622,S3 IA,Glacier,0.0099
F00367,Engineering,Document,1.15,765,S3 IA,Glacier,0.0098
F01234,Finance,Document,0.51,805,S3 Standard,Glacier,0.0097
F00782,HR,Log,0.51,807,S3 Standard,Glacier,0.0097
F00556,Sales,Other,0.51,501,S3 Standard,Glacier,0.0097
F02529,Engineering,Document,0.51,668,S3 Standard,Glacier,0.0097
F01356,Engineering,Document,1.13,199,S3 IA,Glacier,0.0096
F00400,Finance,Log,1.14,490,S3 IA,Glacier,0.0096
F00318,Finance,Other,1.12,879,S3 IA,Glacier,0.0095
F00978,Finance,Media,0.5,710,S3 Standard,Glacier,0.0095
F02065,HR,Other,1.12,763,S3 IA,Glacier,0.0095
F01346,Engineering,Document,0.5,254,S3 Standard,Glacier,0.0095
F01652,Marketing,Log,0.5,814,S3 Standard,Glacier,0.0095
F01535,Sales,Other,0.5,843,S3 Standard,Glacier,0.0095
F00475,Marketing,Media,1.12,694,S3 IA,Glacier,0.0095
F01062,HR,Media,1.11,513,S3 IA,Glacier,0.0095
F02337,Engineering,Log,1.1,840,S3 IA,Glacier,0.0094
F02655,Engineering,Backup,0.49,654,S3 Standard,Glacier,0.0093
F02153,Sales,Media,0.49,444,S3 Standard,Glacier,0.0093
F01398,Finance,Log,0.49,702,S3 Standard,Glacier,0.0093
F00226,HR,Backup,0.49,483,S3 Standard,Glacier,0.0093
F01006,Sales,Backup,0.49,647,S3 Standard,Glacier,0.0093
F02770,Marketing,Log,0.49,517,S3 Standard,Glacier,0.0093
F01333,Engineering,Backup,1.08,260,S3 IA,Glacier,0.0092
F02538,Marketing,Log,1.08,218,S3 IA,Glacier,0.0092
F01810,HR,Backup,1.09,283,S3 IA,Glacier,0.0092
F00907,Sales,Media,1.09,791,S3 IA,Glacier,0.0092
F00225,HR,Backup,1.07,230,S3 IA,Glacier,0.0091
F00772,HR,Media,0.48,353,S3 Standard,Glacier,0.0091
F01572,HR,Document,1.07,805,S3 IA,Glacier,0.0091
F00667,Sales,Media,0.48,690,S3 Standard,Glacier,0.0091
F01449,HR,Media,0.48,397,S3 Standard,Glacier,0.0091
F02822,HR,Document,0.48,294,S3 Standard,Glacier,0.0091
F00081,Sales,Other,1.07,555,S3 IA,Glacier,0.0091
F00914,HR,Backup,1.06,572,S3 IA,Glacier,0.009
F01388,HR,Media,0.47,304,S3 Standard,Glacier,0.0089
F00650,Finance,Log,0.47,647,S3 Standard,Glacier,0.0089
F01765,Engineering,Other,1.05,785,S3 IA,Glacier,0.0089
F01844,Marketing,Log,0.47,868,S3 Standard,Glacier,0.0089
F02999,Finance,Backup,1.03,306,S3 IA,Glacier,0.0088
F00584,HR,Other,1.03,301,S3 IA,Glacier,0.0088
F00038,Sales,Backup,1.03,513,S3 IA,Glacier,0.0088
F00129,Sales,Other,0.46,545,S3 Standard,Glacier,0.0088
F00727,Engineering,Document,0.45,395,S3 Standard,Glacier,0.0086
F01176,HR,Document,1.01,493,S3 IA,Glacier,0.0086
F01811,Finance,Other,0.45,399,S3 Standard,Glacier,0.0086
F01300,Engineering,Document,1.01,524,S3 IA,Glacier,0.0086
F00994,Finance,Document,0.44,676,S3 Standard,Glacier,0.0083
F00206,Marketing,Document,0.44,614,S3 Standard,Glacier,0.0083
F00196,Marketing,Other,0.98,817,S3 IA,Glacier,0.0083
F01205,Marketing,Backup,0.44,518,S3 Standard,Glacier,0.0083
F01519,Engineering,Log,0.44,578,S3 Standard,Glacier,0.0083
F01070,HR,Document,0.98,340,S3 IA,Glacier,0.0083
F00234,Engineering,Backup,0.96,464,S3 IA,Glacier,0.0082
F01094,Finance,Document,0.43,831,S3 Standard,Glacier,0.0082
F00471,Finance,Media,0.97,829,S3 IA,Glacier,0.0082
F02557,Sales,Media,0.97,600,S3 IA,Glacier,0.0082
F01350,HR,Backup,0.96,266,S3 IA,Glacier,0.0082
F02329,Finance,Document,0.95,348,S3 IA,Glacier,0.0081
F01352,HR,Media,0.95,377,S3 IA,Glacier,0.0081
F02683,Engineering,Media,0.42,499,S3 Standard,Glacier,0.008
F01728,Finance,Log,0.42,523,S3 Standard,Glacier,0.008
F02534,Engineering,Media,0.42,183,S3 Standard,Glacier,0.008
F02591,Finance,Media,0.42,734,S3 Standard,Glacier,0.008
F00760,Finance,Other,0.94,678,S3 IA,Glacier,0.008
F02449,Marketing,Media,0.93,785,S3 IA,Glacier,0.0079
F02693,Engineering,Other,0.93,735,S3 IA,Glacier,0.0079
F00320,Marketing,Media,0.93,419,S3 IA,Glacier,0.0079
F00493,Engineering,Document,0.41,390,S3 Standard,Glacier,0.0078
F01248,Finance,Media,0.41,371,S3 Standard,Glacier,0.0078
F02245,Finance,Log,0.41,875,S3 Standard,Glacier,0.0078
F01226,Engineering,Document,0.41,231,S3 Standard,Glacier,0.0078
F00588,HR,Other,0.41,847,S3 Standard,Glacier,0.0078
F00959,Marketing,Log,0.41,793,S3 Standard,Glacier,0.0078
F00432,HR,Media,0.4,843,S3 Standard,Glacier,0.0076
F00990,Finance,Document,0.4,695,S3 Standard,Glacier,0.0076
F02555,Engineering,Media,0.4,854,S3 Standard,Glacier,0.0076
F00713,Finance,Backup,0.89,307,S3 IA,Glacier,0.0075
F02576,Sales,Backup,0.89,739,S3 IA,Glacier,0.0075
F00345,Finance,Other,0.88,747,S3 IA,Glacier,0.0075
F00971,Engineering,Media,0.89,397,S3 IA,Glacier,0.0075
F02553,Finance,Document,0.88,409,S3 IA,Glacier,0.0075
F02133,Finance,Media,0.87,649,S3 IA,Glacier,0.0074
F00767,Finance,Document,0.39,404,S3 Standard,Glacier,0.0074
F02171,Finance,Log,0.39,375,S3 Standard,Glacier,0.0074
F02082,HR,Media,0.39,662,S3 Standard,Glacier,0.0074
F02314,Finance,Document,0.86,542,S3 IA,Glacier,0.0074
F00531,Finance,Log,0.39,520,S3 Standard,Glacier,0.0074
F01374,Marketing,Backup,0.87,192,S3 IA,Glacier,0.0074
F00477,Engineering,Media,0.39,352,S3 Standard,Glacier,0.0074
F01866,Marketing,Other,0.38,212,S3 Standard,Glacier,0.0072
F00089,Engineering,Document,0.38,632,S3 Standard,Glacier,0.0072
F02144,HR,Media,0.38,477,S3 Standard,Glacier,0.0072
F02431,HR,Other,0.38,237,S3 Standard,Glacier,0.0072
F02218,Finance,Other,0.38,412,S3 Standard,Glacier,0.0072
F02859,Sales,Backup,0.85,406,S3 IA,Glacier,0.0072
F01934,Marketing,Other,0.84,183,S3 IA,Glacier,0.0071
F02238,Engineering,Media,0.83,837,S3 IA,Glacier,0.0071
F00357,Engineering,Document,0.84,477,S3 IA,Glacier,0.0071
F00866,Sales,Document,0.37,446,S3 Standard,Glacier,0.007
F01428,Marketing,Backup,0.37,283,S3 Standard,Glacier,0.007
F01827,Sales,Log,0.37,325,S3 Standard,Glacier,0.007
F00917,Marketing,Document,0.37,500,S3 Standard,Glacier,0.007
F02475,Engineering,Other,0.37,535,S3 Standard,Glacier,0.007
F02609,Marketing,Backup,0.37,364,S3 Standard,Glacier,0.007
F02111,Finance,Document,0.36,383,S3 Standard,Glacier,0.0069
F01835,HR,Log,0.36,600,S3 Standard,Glacier,0.0069
F00645,Sales,Log,0.36,579,S3 Standard,Glacier,0.0069
F01073,Marketing,Backup,0.36,394,S3 Standard,Glacier,0.0069
F01553,Engineering,Other,0.81,615,S3 IA,Glacier,0.0069
F02602,Marketing,Other,0.82,309,S3 IA,Glacier,0.0069
F02473,Engineering,Other,0.8,333,S3 IA,Glacier,0.0068
F02827,Marketing,Backup,0.79,621,S3 IA,Glacier,0.0067
F01065,HR,Media,0.79,882,S3 IA,Glacier,0.0067
F02996,Engineering,Media,0.79,304,S3 IA,Glacier,0.0067
F01486,HR,Log,0.76,587,S3 IA,Glacier,0.0065
F01594,Engineering,Other,0.76,500,S3 IA,Glacier,0.0065
F01940,Finance,Document,0.77,683,S3 IA,Glacier,0.0065
F01396,Marketing,Other,0.76,403,S3 IA,Glacier,0.0065
F00616,Marketing,Media,0.75,544,S3 IA,Glacier,0.0064
F01162,HR,Document,0.75,480,S3 IA,Glacier,0.0064
F01691,HR,Other,0.34,878,S3 Standard,Glacier,0.0064
F00806,Finance,Backup,0.75,755,S3 IA,Glacier,0.0064
F00530,Sales,Backup,0.33,372,S3 Standard,Glacier,0.0063
F00783,HR,Backup,0.33,438,S3 Standard,Glacier,0.0063
F02493,Marketing,Media,0.33,483,S3 Standard,Glacier,0.0063
F00327,Marketing,Media,0.33,847,S3 Standard,Glacier,0.0063
F01022,HR,Log,0.33,228,S3 Standard,Glacier,0.0063
F01622,HR,Document,0.74,825,S3 IA,Glacier,0.0062
F00249,Engineering,Backup,0.73,520,S3 IA,Glacier,0.0062
F02249,HR,Log,0.73,636,S3 IA,Glacier,0.0062
F00950,HR,Media,0.71,259,S3 IA,Glacier,0.0061
F00999,Engineering,Document,0.32,492,S3 Standard,Glacier,0.0061
F01365,Sales,Backup,0.32,328,S3 Standard,Glacier,0.0061
F02179,HR,Media,0.71,210,S3 IA,Glacier,0.0061
F01777,Sales,Log,0.31,819,S3 Standard,Glacier,0.0059
F02895,Sales,Backup,0.68,602,S3 IA,Glacier,0.0058
F02838,Sales,Document,0.69,828,S3 IA,Glacier,0.0058
F00743,Finance,Document,0.69,271,S3 IA,Glacier,0.0058
F00932,HR,Other,0.67,275,S3 IA,Glacier,0.0057
F00559,HR,Document,0.3,571,S3 Standard,Glacier,0.0057
F00706,Engineering,Document,0.67,834,S3 IA,Glacier,0.0057
F00489,Engineering,Document,0.67,707,S3 IA,Glacier,0.0057
F02276,Sales,Backup,0.3,315,S3 Standard,Glacier,0.0057
F01536,HR,Backup,0.67,591,S3 IA,Glacier,0.0057
F02471,HR,Other,0.67,389,S3 IA,Glacier,0.0057
F02112,Engineering,Media,0.3,353,S3 Standard,Glacier,0.0057
F02472,Engineering,Other,0.66,697,S3 IA,Glacier,0.0056
F02546,Finance,Document,0.66,231,S3 IA,Glacier,0.0056
F00801,Marketing,Document,0.29,785,S3 Standard,Glacier,0.0055
F01813,HR,Backup,0.29,574,S3 Standard,Glacier,0.0055
F01259,Marketing,Log,0.29,281,S3 Standard,Glacier,0.0055
F02446,Engineering,Document,0.29,808,S3 Standard,Glacier,0.0055
F02533,Sales,Log,0.29,266,S3 Standard,Glacier,0.0055
F01155,Finance,Log,0.65,360,S3 IA,Glacier,0.0055
F01013,Sales,Backup,0.28,713,S3 Standard,Glacier,0.0053
F00124,Marketing,Media,0.28,327,S3 Standard,Glacier,0.0053
F00936,HR,Media,0.28,717,S3 Standard,Glacier,0.0053
F01579,Marketing,Other,0.28,807,S3 Standard,Glacier,0.0053
F02619,Marketing,Log,0.62,656,S3 IA,Glacier,0.0053
F02012,Finance,Other,0.28,606,S3 Standard,Glacier,0.0053
F02915,Marketing,Document,0.28,851,S3 Standard,Glacier,0.0053
F01160,Sales,Other,0.62,631,S3 IA,Glacier,0.0053
F00179,Sales,Other,0.28,675,S3 Standard,Glacier,0.0053
F02926,Marketing,Log,0.28,583,S3 Standard,Glacier,0.0053
F00119,HR,Backup,0.61,367,S3 IA,Glacier,0.0052
F01951,HR,Backup,0.61,272,S3 IA,Glacier,0.0052
F00284,Engineering,Log,0.61,781,S3 IA,Glacier,0.0052
F01328,Engineering,Other,0.61,451,S3 IA,Glacier,0.0052
F00708,Marketing,Other,0.27,539,S3 Standard,Glacier,0.0051
F01079,Marketing,Backup,0.27,427,S3 Standard,Glacier,0.0051
F00686,HR,Other,0.27,482,S3 Standard,Glacier,0.0051
F01973,Finance,Log,0.26,268,S3 Standard,Glacier,0.005
F02817,Engineering,Backup,0.26,523,S3 Standard,Glacier,0.005
F01109,Marketing,Log,0.26,218,S3 Standard,Glacier,0.005
F01338,HR,Media,0.59,380,S3 IA,Glacier,0.005
F02569,Sales,Media,0.56,226,S3 IA,Glacier,0.0048
F02792,Engineering,Media,0.25,401,S3 Standard,Glacier,0.0048
F02037,Engineering,Backup,0.56,662,S3 IA,Glacier,0.0048
F00923,Sales,Log,0.57,766,S3 IA,Glacier,0.0048
F00618,Finance,Document,0.25,331,S3 Standard,Glacier,0.0048
F00270,Engineering,Media,0.25,542,S3 Standard,Glacier,0.0048
F01541,Finance,Backup,0.56,588,S3 IA,Glacier,0.0048
F00614,Marketing,Other,0.56,461,S3 IA,Glacier,0.0048
F00687,Sales,Other,0.55,285,S3 IA,Glacier,0.0047
F01144,Finance,Document,0.55,612,S3 IA,Glacier,0.0047
